ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
4018044,中古マンション等,,4103,宮城県,仙台市若林区,大和町,仙台,30分?60分,３ＬＤＫ,70,,,,平成3年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2010年第４四半期,未改装,,6.944482672150168
4010601,中古マンション等,,4101,宮城県,仙台市青葉区,星陵町,北四番丁,15,３Ｋ,45,,,,昭和59年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2007年第４四半期,改装済,,6.929418925714293
4014959,中古マンション等,,4102,宮城県,仙台市宮城野区,栄,中野栄,7,３ＬＤＫ,65,,,,平成18年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2011年第２四半期,未改装,,7.230448921378274
4004466,中古マンション等,,4101,宮城県,仙台市青葉区,梅田町,東照宮,9,３ＬＤＫ,65,,,,昭和63年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2012年第２四半期,改装済,,7.079181246047625
4002715,中古マンション等,,4101,宮城県,仙台市青葉区,国見,東北福祉大前,15,３ＬＤＫ,60,,,,平成7年,ＲＣ,住宅,,,,,第１種低層住居専用地域,50.0,80.0,2010年第４四半期,未改装,,6.812913356642856
4001180,中古マンション等,,4101,宮城県,仙台市青葉区,一番町,青葉通一番町,4,３ＬＤＫ,65,,,,平成27年,ＲＣ,住宅,住宅,,,,商業地域,80.0,500.0,2017年第４四半期,未改装,,7.672097857935717
4001105,中古マンション等,,4101,宮城県,仙台市青葉区,荒巻本沢,北山(宮城),8,２ＤＫ,45,,,,昭和62年,ＳＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2016年第１四半期,,,6.838849090737256
4015941,中古マンション等,,4102,宮城県,仙台市宮城野区,福田町,福田町,13,３ＬＤＫ,60,,,,平成7年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2015年第１四半期,改装済,,7.146128035678238
4013820,中古マンション等,,4102,宮城県,仙台市宮城野区,榴岡,仙台,5,２ＬＤＫ,55,,,,平成18年,ＲＣ,住宅,住宅,,,,商業地域,80.0,500.0,2018年第３四半期,未改装,,7.431363764158987
4006073,中古マンション等,,4101,宮城県,仙台市青葉区,台原,台原,10,３ＬＤＫ,70,,,,平成13年,ＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2019年第３四半期,未改装,,7.176091259055681
4035152,中古マンション等,,4105,宮城県,仙台市泉区,南光台南,旭ケ丘(宮城),30分?60分,４ＬＤＫ,105,,,,平成9年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2011年第３四半期,改装済,,7.3222192947339195
4008086,中古マンション等,,4101,宮城県,仙台市青葉区,木町通,北四番丁,8,４ＬＤＫ,90,,,,平成13年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2008年第３四半期,未改装,,7.462397997898956
4004336,中古マンション等,,4101,宮城県,仙台市青葉区,台原,台原,6,３ＬＤＫ,80,,,,平成7年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2010年第４四半期,改装済,,7.204119982655925
4026712,中古マンション等,,4105,宮城県,仙台市泉区,市名坂,泉中央,9,３ＬＤＫ,65,,,,平成7年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2014年第２四半期,改装済,,7.204119982655925
4023523,中古マンション等,,4104,宮城県,仙台市太白区,郡山,長町,7,３ＬＤＫ,65,,,,昭和58年,ＳＲＣ,住宅,住宅,,,,工業地域,60.0,200.0,2018年第１四半期,未改装,,6.929418925714293
4016666,中古マンション等,,4102,宮城県,仙台市宮城野区,宮千代,卸町(宮城),6,３ＬＤＫ,60,,,,昭和55年,ＳＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2016年第３四半期,改装済,,7.079181246047625
