ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
33013788,中古マンション等,,33102,岡山県,岡山市中区,高屋,高島(岡山),26,３ＬＤＫ,65,,,,平成24年,ＲＣ,,住宅,,,,準工業地域,60.0,200.0,2018年第２四半期,未改装,,7.230448921378274
33000775,中古マンション等,,33101,岡山県,岡山市北区,弓之町,岡山,15,３ＬＤＫ,80,,,,,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2014年第１四半期,未改装,,7.6020599913279625
33009550,中古マンション等,,33101,岡山県,岡山市北区,問屋町,北長瀬,15,３ＬＤＫ,70,,,,平成20年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2018年第３四半期,未改装,,7.361727836017593
33007193,中古マンション等,,33104,岡山県,岡山市南区,泉田,岡山,1H?1H30,２ＬＤＫ,65,,,,平成7年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2011年第１四半期,未改装,,6.977723605288848
33043052,中古マンション等,,33104,岡山県,岡山市南区,新保,備前西市,10,４ＬＤＫ,80,,,,,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2013年第１四半期,未改装,,6.949390006644912
33035121,中古マンション等,,33101,岡山県,岡山市北区,問屋町,北長瀬,14,４ＬＤＫ,85,,,,平成17年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2013年第４四半期,未改装,,7.380211241711606
33046706,中古マンション等,,33203,岡山県,津山市,国分寺,東津山,16,３ＬＤＫ,80,,,,平成8年,ＲＣ,住宅,,,,,市街化区域及び市街化調整区域外の都市計画区域,60.0,200.0,2013年第１四半期,改装済,,7.0
33035276,中古マンション等,,33101,岡山県,岡山市北区,中井町,法界院,11,３ＬＤＫ,70,,,,平成12年,ＳＲＣ,住宅,,,,,準工業地域,60.0,200.0,2013年第２四半期,未改装,,7.301029995663981
33022545,中古マンション等,,33202,岡山県,倉敷市,寿町,倉敷,7,３ＬＤＫ,90,,,,平成25年,ＲＣ,,住宅,,,,近隣商業地域,80.0,200.0,2020年第２四半期,改装済,,7.518513939877887
33020855,中古マンション等,,33202,岡山県,倉敷市,老松町,倉敷,9,４ＬＤＫ,85,,,,昭和64年,ＳＲＣ,,,,,,商業地域,80.0,400.0,2019年第４四半期,,,7.113943352306837
33000427,中古マンション等,,33101,岡山県,岡山市北区,津高,岡山,1H?1H30,３ＬＤＫ,80,,,,平成3年,ＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2014年第３四半期,未改装,,7.079181246047625
33047719,中古マンション等,,33101,岡山県,岡山市北区,西古松,大元,5,２ＬＤＫ,65,,,,平成16年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2009年第２四半期,未改装,調停・競売等,7.113943352306837
33022594,中古マンション等,,33202,岡山県,倉敷市,幸町,倉敷,11,２ＬＤＫ,70,,,,平成23年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2016年第３四半期,未改装,,7.301029995663981
33044684,中古マンション等,,33202,岡山県,倉敷市,稲荷町,倉敷,11,３ＬＤＫ,95,,,,,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2013年第２四半期,未改装,,7.380211241711606
33020927,中古マンション等,,33202,岡山県,倉敷市,老松町,倉敷,13,２ＬＤＫ,70,,,,平成22年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,200.0,2017年第２四半期,未改装,,7.380211241711606
33009774,中古マンション等,,33101,岡山県,岡山市北区,富田町,岡山,9,１Ｋ,25,,,,昭和60年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2017年第１四半期,未改装,,6.568201724066995
33002859,中古マンション等,,33101,岡山県,岡山市北区,内山下,岡山,24,１Ｋ,25,,,,平成2年,ＳＲＣ、ＲＣ,住宅,,,,,商業地域,80.0,400.0,2011年第１四半期,未改装,,6.556302500767288
33001236,中古マンション等,,33101,岡山県,岡山市北区,桑田町,岡山,16,３ＬＤＫ,65,,,,昭和58年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2010年第１四半期,未改装,,6.869231719730976
33046269,中古マンション等,,33202,岡山県,倉敷市,松島,倉敷,26,１ＤＫ,30,,,,平成25年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2013年第１四半期,未改装,,6.740362689494244
33009845,中古マンション等,,33101,岡山県,岡山市北区,中島田町,岡山,21,２ＬＤＫ,60,,,,昭和64年,ＳＲＣ、ＲＣ,,その他,,,,準工業地域,60.0,200.0,2018年第４四半期,改装済,,7.041392685158225
33008508,中古マンション等,,33104,岡山県,岡山市南区,当新田,岡山,1H?1H30,３ＬＤＫ,60,,,,平成3年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2011年第３四半期,未改装,,6.939519252618618
33036417,中古マンション等,,33101,岡山県,岡山市北区,東古松,大元,8,１ＤＫ,35,,,,平成2年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2013年第２四半期,改装済,,6.698970004336019
33025597,中古マンション等,,33202,岡山県,倉敷市,中庄,中庄,6,１ＬＤＫ,60,,,,平成22年,,住宅,住宅,,,,第２種住居地域,60.0,200.0,2019年第３四半期,未改装,,7.342422680822207
33010593,中古マンション等,,33101,岡山県,岡山市北区,野田,大元,16,３ＬＤＫ,95,,,,平成13年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2018年第２四半期,改装済,,7.3979400086720375
33020826,中古マンション等,,33202,岡山県,倉敷市,石見町,倉敷,3,２ＬＤＫ,50,,,,昭和55年,ＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2016年第２四半期,改装済,,7.041392685158225
33022672,中古マンション等,,33102,岡山県,岡山市中区,国富,岡山,30分?60分,３ＬＤＫ,85,,,,平成15年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2012年第３四半期,未改装,,7.431363764158987
33016441,中古マンション等,,33101,岡山県,岡山市北区,神田町,大元,19,３ＬＤＫ,75,,,,平成3年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2012年第２四半期,未改装,,6.968482948553935
33005453,中古マンション等,,33102,岡山県,岡山市中区,西川原,西川原,5,１Ｋ,15,,,,平成2年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2011年第２四半期,,,6.477121254719663
33018265,中古マンション等,,33104,岡山県,岡山市南区,新福,大元,30分?60分,３ＬＤＫ,70,,,,平成7年,,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2018年第３四半期,改装済,,6.954242509439325
