ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
26068858,中古マンション等,,26210,京都府,八幡市,男山,橋本(京都),21,４ＤＫ,70,,,,昭和50年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2013年第３四半期,未改装,,6.740362689494244
26046425,中古マンション等,,26204,京都府,宇治市,槇島町,宇治(ＪＲ),16,３ＬＤＫ,60,,,,平成2年,ＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2017年第１四半期,改装済,,7.041392685158225
26073262,中古マンション等,,26102,京都府,京都市上京区,室町学区,鞍馬口,2,２ＤＫ,40,,,,昭和59年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2007年第１四半期,改装済,,7.113943352306837
26021589,中古マンション等,,26107,京都府,京都市南区,久世大藪町,桂川(京都),18,２ＬＤＫ,50,,,,昭和63年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2019年第１四半期,未改装,,6.919078092376074
26058138,中古マンション等,,26108,京都府,京都市右京区,山ノ内苗町,太秦天神川,6,３ＬＤＫ,60,,,,平成19年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2013年第１四半期,未改装,,7.431363764158987
26010187,中古マンション等,,26107,京都府,京都市南区,東九条北松ノ木町,九条(京都),7,１Ｋ,15,,,,平成3年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2011年第３四半期,改装済,,6.477121254719663
26035764,中古マンション等,,26111,京都府,京都市西京区,嵐山西一川町,嵐山(阪急),4,３ＬＤＫ,75,,,,平成17年,ＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2017年第２四半期,,,7.556302500767288
26086560,中古マンション等,,26210,京都府,八幡市,男山,樟葉,30分?60分,３ＬＤＫ,75,,,,昭和50年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2008年第１四半期,未改装,,7.041392685158225
26006802,中古マンション等,,26101,京都府,京都市北区,紫竹上緑町,北大路,10,,70,,,,昭和63年,ＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2017年第２四半期,,,6.903089986991944
26073908,中古マンション等,,26103,京都府,京都市左京区,下鴨東森ケ前町,出町柳,,４ＬＤＫ,90,,,,平成10年,ＲＣ,住宅,,,,,,,,2005年第４四半期,未改装,,7.662757831681574
26003348,中古マンション等,,26106,京都府,京都市下京区,修徳学区,五条(京都市営),4,１Ｋ,20,,,,昭和61年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,700.0,2014年第３四半期,未改装,,6.531478917042255
26032013,中古マンション等,,26204,京都府,宇治市,木幡,木幡(京阪),3,３ＬＤＫ,60,,,,昭和54年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2011年第２四半期,改装済,,7.079181246047625
26041775,中古マンション等,,26210,京都府,八幡市,男山,樟葉,30分?60分,３ＬＤＫ,70,,,,昭和50年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2011年第１四半期,未改装,,6.903089986991944
26000765,中古マンション等,,26102,京都府,京都市上京区,待賢学区,丸太町(京都市営),9,１ＬＤＫ,40,,,,平成4年,ＳＲＣ,住宅,,,,,商業地域,80.0,600.0,2010年第３四半期,未改装,,7.146128035678238
26084756,中古マンション等,,26206,京都府,亀岡市,千代川町千原,千代川,2,３ＬＤＫ,65,,,,平成2年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2006年第３四半期,未改装,,6.903089986991944
26056474,中古マンション等,,26204,京都府,宇治市,宇治,宇治(ＪＲ),1,３ＬＤＫ,65,,,,平成4年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2012年第１四半期,未改装,,7.146128035678238
26002488,中古マンション等,,26104,京都府,京都市中京区,明倫学区,烏丸御池,6,３ＬＤＫ,60,,,,平成10年,ＳＲＣ、ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2014年第３四半期,未改装,,7.531478917042255
26036082,中古マンション等,,26111,京都府,京都市西京区,大枝塚原町,洛西口,30分?60分,４ＬＤＫ,85,,,,平成9年,ＲＣ,住宅,住宅,,,,準住居地域,60.0,300.0,2019年第２四半期,未改装,,7.278753600952829
26052303,中古マンション等,,26209,京都府,長岡京市,一文橋,長岡天神,15,３ＬＤＫ,70,,,,平成20年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2019年第３四半期,未改装,,7.491361693834273
26023541,中古マンション等,,26108,京都府,京都市右京区,太秦樋ノ内町,太秦広隆寺,10,２ＬＤＫ,55,,,,平成4年,ＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2020年第２四半期,未改装,,7.2552725051033065
26006288,中古マンション等,,26108,京都府,京都市右京区,山ノ内苗町,太秦天神川,8,３ＬＤＫ,70,,,,昭和63年,ＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2014年第４四半期,改装済,,7.414973347970818
26019669,中古マンション等,,26106,京都府,京都市下京区,成徳学区,烏丸,4,３ＬＤＫ,65,,,,平成12年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2018年第１四半期,改装済,,7.698970004336019
26046156,中古マンション等,,26109,京都府,京都市伏見区,住吉学区,丹波橋,10,１ＤＫ,30,,,,平成3年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2012年第１四半期,未改装,,6.681241237375588
26070258,中古マンション等,,26322,京都府,久世郡久御山町,栄,大久保(京都),24,３ＬＤＫ,65,,,,昭和51年,ＲＣ,住宅,,,,,近隣商業地域,80.0,200.0,2013年第４四半期,改装済,,6.845098040014257
26034337,中古マンション等,,26110,京都府,京都市山科区,椥辻中在家町,椥辻,3,３ＬＤＫ,60,,,,昭和59年,ＳＲＣ,,住宅,,,,近隣商業地域,80.0,300.0,2019年第３四半期,改装済,,7.204119982655925
26029597,中古マンション等,,26104,京都府,京都市中京区,柳池学区,烏丸御池,4,３ＬＤＫ,75,,,,平成15年,ＳＲＣ,住宅,,,,,商業地域,80.0,700.0,2012年第１四半期,未改装,,7.763427993562937
26075429,中古マンション等,,26105,京都府,京都市東山区,福稲御所ノ内町,鳥羽街道,9,３ＬＤＫ,65,,,,昭和54年,ＳＲＣ,住宅,,,,,準工業地域,60.0,200.0,2005年第４四半期,未改装,,7.041392685158225
26002524,中古マンション等,,26104,京都府,京都市中京区,柳池学区,烏丸御池,6,１ＬＤＫ,20,,,,平成14年,ＲＣ,住宅,,,,,商業地域,80.0,700.0,2010年第１四半期,未改装,,7.113943352306837
26047631,中古マンション等,,26206,京都府,亀岡市,大井町土田,並河,5,２ＬＤＫ,60,,,,平成19年,ＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2015年第３四半期,未改装,,7.204119982655925
26081160,中古マンション等,,26110,京都府,京都市山科区,四ノ宮神田町,四宮,5,３ＬＤＫ,60,,,,昭和52年,ＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2008年第２四半期,未改装,,7.079181246047625
26002242,中古マンション等,,26104,京都府,京都市中京区,竹間学区,烏丸御池,7,１Ｋ,20,,,,平成10年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2014年第２四半期,未改装,,6.819543935541868
26058408,中古マンション等,,26106,京都府,京都市下京区,梅小路東町,西大路,15,３ＬＤＫ,70,,,,平成20年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2009年第４四半期,改装済,,7.414973347970818
26032847,中古マンション等,,26109,京都府,京都市伏見区,南浜学区,伏見桃山,1,３ＤＫ,55,,,,平成9年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2018年第３四半期,未改装,,7.462397997898956
26046788,中古マンション等,,26204,京都府,宇治市,六地蔵,六地蔵(ＪＲ),3,３ＬＤＫ,55,,,,昭和63年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2019年第１四半期,改装済,,7.204119982655925
26068807,中古マンション等,,26209,京都府,長岡京市,馬場,長岡京,15,２ＬＤＫ,70,,,,昭和50年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2013年第１四半期,未改装,,7.113943352306837
26054718,中古マンション等,,26210,京都府,八幡市,八幡,石清水八幡宮,11,３ＬＤＫ,60,,,,昭和52年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2016年第４四半期,未改装,,6.763427993562937
26060589,中古マンション等,,26106,京都府,京都市下京区,永松学区,京都河原町,3,３ＬＤＫ,30,,,,平成13年,ＳＲＣ,住宅,,,,,商業地域,80.0,700.0,2009年第２四半期,未改装,,7.176091259055681
26019492,中古マンション等,,26106,京都府,京都市下京区,醒泉学区,五条(京都市営),6,１Ｋ,30,,,,平成18年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,700.0,2017年第３四半期,未改装,,7.278753600952829
26008317,中古マンション等,,26102,京都府,京都市上京区,嘉楽学区,今出川,16,１Ｋ,30,,,,平成2年,ＲＣ,住宅,住宅,,,,商業地域,80.0,600.0,2018年第４四半期,未改装,,6.770852011642144
26006563,中古マンション等,,26101,京都府,京都市北区,小山西大野町,北大路,6,３ＬＤＫ,55,,,,昭和63年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2018年第３四半期,未改装,,7.431363764158987
26039909,中古マンション等,,26102,京都府,京都市上京区,出水学区,二条城前,13,１Ｋ,20,,,,平成20年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2013年第２四半期,未改装,,7.230448921378274
26032782,中古マンション等,,26109,京都府,京都市伏見区,南浜学区,中書島,4,２ＬＤＫ,50,,,,昭和60年,ＲＣ,住宅,住宅,,,,工業地域,60.0,200.0,2016年第３四半期,未改装,,6.0
