ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
29028713,中古マンション等,,29201,奈良県,奈良市,北市町,近鉄奈良,10,２ＬＤＫ,60,,,,平成23年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2013年第２四半期,未改装,,7.361727836017593
29010443,中古マンション等,,29209,奈良県,生駒市,西松ケ丘,生駒,18,３ＬＤＫ,75,,,,平成9年,ＲＣ,住宅,,,,,市街化調整区域,60.0,200.0,2011年第１四半期,未改装,調停・競売等,6.973127853599698
29029121,中古マンション等,,29210,奈良県,香芝市,真美ヶ丘,五位堂,21,４ＬＤＫ,95,,,,平成8年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,150.0,2012年第４四半期,未改装,,7.230448921378274
29033230,中古マンション等,,29201,奈良県,奈良市,西木辻町,奈良,10,３ＬＤＫ,65,,,,平成7年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2009年第４四半期,未改装,,6.845098040014257
29001902,中古マンション等,,29201,奈良県,奈良市,南紀寺町,近鉄奈良,30分?60分,３ＬＤＫ,60,,,,平成6年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2010年第１四半期,未改装,,6.845098040014257
29000154,中古マンション等,,29201,奈良県,奈良市,学園大和町,富雄,12,３ＬＤＫ,70,,,,平成12年,ＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2014年第２四半期,未改装,,7.146128035678238
29032288,中古マンション等,,29201,奈良県,奈良市,大宮町,新大宮,6,３ＬＤＫ,70,,,,昭和62年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2009年第３四半期,改装済,,6.977723605288848
29039050,中古マンション等,,29210,奈良県,香芝市,五位堂,五位堂,4,４ＬＤＫ,80,,,,平成14年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2008年第３四半期,改装済,,7.278753600952829
29021409,中古マンション等,,29209,奈良県,生駒市,東生駒,東生駒,3,３ＬＤＫ,70,,,,平成13年,ＲＣ,住宅,住宅,,,,,,,2016年第３四半期,改装済,,7.361727836017593
29020901,中古マンション等,,29209,奈良県,生駒市,俵口町,生駒,24,３ＬＤＫ,70,,,,平成4年,ＲＣ,住宅,住宅,,,,第１種低層住居専用地域,50.0,80.0,2018年第２四半期,未改装,,6.892094602690481
29016359,中古マンション等,,29204,奈良県,天理市,平等坊町,前栽,11,３ＬＤＫ,65,,,,平成6年,ＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2018年第３四半期,未改装,,6.812913356642856
29025230,中古マンション等,,29344,奈良県,生駒郡斑鳩町,龍田西,王寺,26,３ＬＤＫ,70,,,,平成9年,ＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2020年第２四半期,未改装,,6.740362689494244
29015570,中古マンション等,,29203,奈良県,大和郡山市,柳町,近鉄郡山,10,３ＬＤＫ,75,,,,平成26年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2015年第４四半期,,,7.2552725051033065
29026891,中古マンション等,,29425,奈良県,北葛城郡王寺町,王寺,王寺,6,３ＬＤＫ,70,,,,平成21年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2015年第２四半期,未改装,,7.342422680822207
29038428,中古マンション等,,29209,奈良県,生駒市,壱分町,南生駒,10,３ＬＤＫ,75,,,,平成8年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2007年第２四半期,改装済,,7.113943352306837
29003047,中古マンション等,,29204,奈良県,天理市,平等坊町,前栽,11,３ＬＤＫ,60,,,,平成6年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2010年第４四半期,未改装,,6.838849090737256
29036972,中古マンション等,,29202,奈良県,大和高田市,片塩町,高田市,3,３ＬＤＫ,65,,,,平成15年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2007年第４四半期,未改装,,7.079181246047625
29007981,中古マンション等,,29201,奈良県,奈良市,学園大和町,富雄,10,３ＬＤＫ,80,,,,平成20年,ＲＣ,,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2019年第２四半期,未改装,,7.2552725051033065
29015906,中古マンション等,,29204,奈良県,天理市,指柳町,前栽,10,３ＬＤＫ,70,,,,平成7年,ＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2015年第４四半期,未改装,,6.8750612633917
29004905,中古マンション等,,29202,奈良県,大和高田市,幸町,大和高田,3,４ＬＤＫ,75,,,,平成4年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2011年第１四半期,未改装,,7.041392685158225
29035893,中古マンション等,,29201,奈良県,奈良市,学園赤松町,学園前(奈良),21,３ＬＤＫ,60,,,,昭和62年,ＲＣ,住宅,,,,,市街化調整区域,60.0,200.0,2007年第２四半期,改装済,,6.778151250383644
29008757,中古マンション等,,29201,奈良県,奈良市,西大寺北町,大和西大寺,10,３ＬＤＫ,65,,,,平成8年,ＲＣ,,住宅,,,,第１種住居地域,60.0,200.0,2020年第２四半期,未改装,,7.079181246047625
29002877,中古マンション等,,29206,奈良県,桜井市,大字大福,大福,2,３ＬＤＫ,70,,,,平成5年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2014年第３四半期,未改装,,6.799340549453582
29003781,中古マンション等,,29201,奈良県,奈良市,富雄北,富雄,7,４ＬＤＫ,75,,,,平成8年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2011年第２四半期,未改装,,7.176091259055681
29030265,中古マンション等,,29425,奈良県,北葛城郡王寺町,久度,王寺,0,３ＬＤＫ,75,,,,平成16年,ＳＲＣ,住宅,,,,,商業地域,80.0,500.0,2012年第４四半期,改装済,,7.477121254719663
29004692,中古マンション等,,29209,奈良県,生駒市,壱分町,南生駒,12,３ＬＤＫ,65,,,,平成8年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2010年第２四半期,未改装,,6.929418925714293
29000604,中古マンション等,,29201,奈良県,奈良市,大宮町,新大宮,9,３ＬＤＫ,65,,,,平成15年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2010年第３四半期,未改装,,7.176091259055681
29015245,中古マンション等,,29201,奈良県,奈良市,西大寺北町,大和西大寺,11,４ＬＤＫ,75,,,,平成8年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2012年第４四半期,未改装,,7.113943352306837
29015676,中古マンション等,,29204,奈良県,天理市,荒蒔町,二階堂,15,２ＬＤＫ,60,,,,平成3年,ＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2019年第２四半期,未改装,,6.698970004336019
29022961,中古マンション等,,29210,奈良県,香芝市,真美ヶ丘,五位堂,19,３ＬＤＫ,80,,,,平成10年,ＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,50.0,150.0,2016年第３四半期,未改装,,7.113943352306837
29007360,中古マンション等,,29201,奈良県,奈良市,大宮町,奈良,5,３ＬＤＫ,75,,,,平成12年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2016年第３四半期,未改装,,7.342422680822207
29012704,中古マンション等,,29201,奈良県,奈良市,南京終町,京終,9,３ＬＤＫ,65,,,,平成2年,ＲＣ,,住宅,,,,準工業地域,60.0,200.0,2020年第１四半期,改装済,,7.113943352306837
29013464,中古マンション等,,29202,奈良県,大和高田市,片塩町,高田市,3,３ＬＤＫ,65,,,,平成15年,ＲＣ,,住宅,,,,商業地域,80.0,400.0,2018年第４四半期,未改装,調停・競売等,7.079181246047625
29002521,中古マンション等,,29201,奈良県,奈良市,大宮町,新大宮,8,３ＬＤＫ,60,,,,昭和56年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2011年第４四半期,改装済,,7.0
29005151,中古マンション等,,29209,奈良県,生駒市,辻町,東生駒,9,３ＬＤＫ,60,,,,昭和52年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2010年第４四半期,未改装,,6.819543935541868
29020254,中古マンション等,,29202,奈良県,大和高田市,大字根成柿,坊城,16,３ＬＤＫ,60,,,,平成6年,ＲＣ,住宅,,,,,市街化調整区域,,,2012年第１四半期,改装済,,6.724275869600789
29017569,中古マンション等,,29205,奈良県,橿原市,新賀町,大和八木,3,３ＬＤＫ,70,,,,平成13年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2017年第１四半期,改装済,,7.431363764158987
29000782,中古マンション等,,29201,奈良県,奈良市,学園大和町,富雄,10,３ＬＤＫ,75,,,,平成20年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2010年第３四半期,未改装,,7.380211241711606
29009398,中古マンション等,,29201,奈良県,奈良市,三条本町,奈良,5,１Ｋ,40,,,,平成23年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2019年第３四半期,未改装,,6.740362689494244
29009139,中古マンション等,,29201,奈良県,奈良市,左京,高の原,20,,90,,,,平成2年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,50.0,150.0,2015年第４四半期,未改装,,7.079181246047625
29007670,中古マンション等,,29201,奈良県,奈良市,学園朝日元町,学園前(奈良),18,４ＬＤＫ,80,,,,昭和55年,ＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2016年第１四半期,改装済,,6.643452676486188
29027650,中古マンション等,,29209,奈良県,生駒市,門前町,宝山寺,5,３ＬＤＫ,65,,,,昭和64年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2012年第４四半期,未改装,調停・競売等,6.4623979978989565
29000468,中古マンション等,,29201,奈良県,奈良市,鶴舞西町,学園前(奈良),18,３ＬＤＫ,65,,,,平成10年,ＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2014年第３四半期,未改装,,7.041392685158225
