ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
25004791,中古マンション等,,25206,滋賀県,草津市,大路,草津(滋賀),4,４ＬＤＫ,85,,,,平成16年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2010年第４四半期,未改装,,7.544068044350276
25003221,中古マンション等,,25201,滋賀県,大津市,桜野町,大津京,4,３ＬＤＫ,70,,,,平成20年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2011年第１四半期,未改装,,7.3979400086720375
25022792,中古マンション等,,25206,滋賀県,草津市,野路東,南草津,19,３ＬＤＫ,60,,,,平成6年,ＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2015年第３四半期,改装済,,6.949390006644912
25023888,中古マンション等,,25201,滋賀県,大津市,におの浜,膳所,13,３ＬＤＫ,60,,,,平成14年,ＲＣ,住宅,,,,,,,,2012年第４四半期,未改装,,7.230448921378274
25048032,中古マンション等,,25206,滋賀県,草津市,西大路町,草津(滋賀),8,３ＬＤＫ,75,,,,平成10年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,200.0,2008年第２四半期,未改装,,7.342422680822207
25021587,中古マンション等,,25206,滋賀県,草津市,大路,草津(滋賀),4,２ＬＤＫ,55,,,,平成24年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2015年第２四半期,,,7.380211241711606
25001334,中古マンション等,,25201,滋賀県,大津市,馬場,膳所,3,,60,,,,昭和52年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2014年第３四半期,,,6.832508912706237
25001883,中古マンション等,,25201,滋賀県,大津市,南志賀,大津京,,３ＬＤＫ,70,,,,平成9年,ＲＣ,住宅,,,,,,,,2010年第２四半期,未改装,,6.977723605288848
25011153,中古マンション等,,25206,滋賀県,草津市,大路,草津(滋賀),7,４ＬＤＫ,80,,,,平成16年,ＲＣ,住宅,,,,,近隣商業地域,80.0,200.0,2011年第４四半期,未改装,,7.3979400086720375
25042542,中古マンション等,,25206,滋賀県,草津市,渋川,草津(滋賀),3,３ＬＤＫ,75,,,,平成21年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2009年第３四半期,未改装,,7.544068044350276
25000208,中古マンション等,,25201,滋賀県,大津市,石山寺,石山,30分?60分,３ＬＤＫ,80,,,,平成7年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2010年第３四半期,未改装,,7.079181246047625
25005661,中古マンション等,,25201,滋賀県,大津市,秋葉台,石山,24,３ＬＤＫ,60,,,,平成4年,ＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2015年第３四半期,未改装,,6.770852011642144
25018442,中古マンション等,,25203,滋賀県,長浜市,平方町,長浜,13,３ＬＤＫ,65,,,,平成7年,ＳＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2017年第４四半期,未改装,,7.041392685158225
25046568,中古マンション等,,25202,滋賀県,彦根市,京町,彦根,9,３ＬＤＫ,60,,,,平成8年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2008年第４四半期,,,7.041392685158225
25001610,中古マンション等,,25201,滋賀県,大津市,見世,唐崎,13,４ＬＤＫ,65,,,,平成17年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2014年第３四半期,未改装,,6.863322860120456
25007101,中古マンション等,,25201,滋賀県,大津市,大江,瀬田(滋賀),14,２ＬＤＫ,60,,,,平成5年,ＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2016年第３四半期,未改装,,6.929418925714293
25004815,中古マンション等,,25206,滋賀県,草津市,大路,草津(滋賀),2,４ＬＤＫ,90,,,,平成16年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2010年第１四半期,未改装,,7.447158031342219
25037596,中古マンション等,,25202,滋賀県,彦根市,岡町,南彦根,18,３ＬＤＫ,60,,,,平成4年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2013年第１四半期,未改装,,6.812913356642856
25013622,中古マンション等,,25201,滋賀県,大津市,柳が崎,大津京,16,,70,,,,平成28年,ＲＣ,,,,,,商業地域,80.0,400.0,2020年第１四半期,,,7.3979400086720375
25015020,中古マンション等,,25202,滋賀県,彦根市,芹川町,彦根,28,２ＤＫ,60,,,,平成4年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2017年第１四半期,未改装,,6.6020599913279625
